,Name,Address,Lattitude,Longitude,Faculty,Type,city,district,,,Ariyalur
1766,Sri Shanmugha College of Engineering and Technology,"Thiruchengode - Sankari Main Road, Pullipalayam, Salem(Dt.),Pin 637304",11.434969,77.8800494,Engineering,Self Finance,,Salem,,,
1767,Tagore Institute of Engineering and Technology,"NH-79, Salem-Chennai By Pass Road, Deviyakurichi (Po), Attur (Tk), Salem(Dt.),Pin636112",11.5883114,78.7232491,Engineering,Self Finance,,Salem,,,
1768,The Kavery College of Engineering,"M. Kalipatti, Mecheri, Mettur (Tk.), Salem(Dt.),Pin 636453",11.8248815,77.9333895,Engineering,Self Finance,,Salem,,,
1769,The Kavery Engineering College,"M.Kalipatti, Mecheri,Mettur(Tk.), Salem(Dt.),Pin -  636453",11.8248815,77.9333895,Engineering,Self Finance,,Salem,,,
1770,V S A Educational and Charitable Trust’s Group of Institutions,"NH-47,Main Road, Uthamasolapuram, Salem(Dt.),Pin 636010",11.6000399,78.087261,Engineering,Self Finance,,Salem,,,
1771,CSI College of Engineering,"Ketti, Coonoor(Tk.), The Nilgiris(Dt.),Pin643215",11.374021,76.728258,Engineering,Self Finance,,The Nilgiris,,,
1772,MCGAN’S Ooty School of Architecture,"5/635, Perar, Kotagiri Road, The Nilgiris(Dt.),Pin -  643002",11.417105,76.722327,Engineering,Self Finance,,The Nilgiris,,,
1773,Angel College of Engineering and Technology,"P K Palayam, Ugayanur, Dharapuram Main Road, Tiruppur(Dt.),Pin 641665",11.0118909,77.3989596,Engineering,Self Finance,Tiruppur,Tiruppur,,,
1774,Ambal Professional Group of Institutions ,"Professional Nagar, Coimbatore-Palladam Rd., Near Karanampet, Tiruppur(Dt.),Pin 641662",11.007625,77.214679,Engineering,Self Finance,,Tiruppur,,,
1775,Builders Engineering College ,"EBET Knowledge Park, Nathakadaiyur, Kangayam, Tiruppur(Dt.),Pin 638108",11.0714545,77.6525115,Engineering,Self Finance,,Tiruppur,,,
1776,Jairuppa College of Engineering ,"Thottiapalayam, Kathankanni (PO), Kangayam (TK), Tiruppur(Dt.),Pin 641604",11.1033995,77.465694,Engineering,Self Finance,Tiruppur,Tiruppur,,,
1777,Jai Shriram Engineering College,"Dharapuram Road, Avinashi Palayam, Tiruppur(Dt.),Pin 638660",10.9726684,77.423877,Engineering,Self Finance,,Tiruppur,,,
1778,Maharaja Engineering College,"Kuppandampalayam, Palankarai, Coimbatore(Dt.),Pin 641654",11.2052002,77.3134418,Engineering,Self Finance,,Tiruppur,,,
1779,Sasurie College of Engineering,"Uthukuli Road, Vijayamangalam, Tiruppur(Dt.),Pin 638056",11.2172508,77.4895557,Engineering,Self Finance,,Tiruppur,,,
1780,SCAD Institute of Technology,"Knowledge City, Anupatti, Palladam-Pollachi Highway, Palladam, Tiruppur(Dt.),Pin 641664",10.9360486,77.2392324,Engineering,Self Finance,,Tiruppur,,,
1781,Sri Ramanathan Engineering College,"Uthukuli Main Road, Nadupatti Post, Vijayamangalam, Tiruppur(Dt.),Pin 638056",11.2065978,77.4892974,Engineering,Self Finance,,Tiruppur,,,
1782,Ariyalur Engineering College,"NH-227 Trichy - Chidambaram High Way, Karuppur(PO), Ariyalur(Dt.),Pin 621707",11.0567146,79.1000712,Engineering,Self Finance,,Ariyalur,,,
1783,Meenakshi Ramaswamy Engineering College,"Trichy Main Road,MR Kalvi Nagar,Thathanur(Po.),Udayarpalayam(Tk), Ariyalur(Dt.),Pin 621804",11.1571791,79.2760365,Engineering,Self Finance,,Ariyalur,,,
1784,Nelliandavar Institute of Technology,"Trichy Main Road, Pudhupalayam, Ariyalur(Dt.),Pin 621704",11.0943696,79.1400399,Engineering,Self Finance,,Ariyalur,,,
1785,C.K. College of Engineering & Technology,"Jayaram Nagar,Chellangkupppam, Cuddalore(Dt.),Pin 607003",11.7342385,79.767438,Engineering,Self Finance,,Cuddalore,,,
1786,Dr. Navalar Nedunchezhiyan College of Engineering,"Tholudur, Cuddalore(Dt.),Pin 606303",11.4236524,78.9772394,Engineering,Self Finance,,Cuddalore,,,
1787,Krishnasamy College of Engineering and Technology,"Nellikuppam Main Road, S.Kumarapuram, Cuddalore(Dt.),Pin 607109",11.7687318,79.7136909,Engineering,Self Finance,Cuddalore,Cuddalore,,,
1788,M R K Institute of Technology,"Nattarmangalam, Kattumannarkoil(Tk.), Cuddalore(Dt.),Pin 608301",11.2756668,79.5380142,Engineering,Self Finance,,Cuddalore,,,
1789,St. Anne’s College of Engineering and Technology,"Anguchettypalayam, Siruvathur (Po.), Panruti, Cuddalore(Dt.),Pin 607110",11.776788,79.5174336,Engineering,Self Finance,,Cuddalore,,,
1790,A.V.C. College of Engineering,"Mannampandal, Mayiladuthurai(Tk.), Nagapattinam(Dt.),Pin 609305",11.1049724,79.6938376,Engineering,Self Finance,,Mayiladuthurai,,,
1791,E.G.S. Pillay Engineering College,"Old Nagore Road, Nagapattinam(Dt.),Pin611002",10.8034448,79.8350843,Engineering,Self Finance,,Nagapattinam,,,
1792,Arifa Institute of Technology (Formerly Haji Sheik Ismail Engineering College) ,"Esanoor, Keelaiyur, Nagapattinam(Dt.),Pin611103",10.609253,79.754108,Engineering,Self Finance,,Nagapattinam,,,
1793,Prime College of Architecture and Planning,"Koohur Main Road, Kilvelur, Nagapattinam(Dt.),Pin 611104",10.7656082,79.8423888,Engineering,Self Finance,,Nagapattinam,,,
1794,Sembodai Rukmani Varatharajan Engineering College,"Sembodai (Post), Vedaraniam (Tk.), Nagapattinam(Dt.),Pin 614809",10.4524739,79.8333925,Engineering,Self Finance,,Nagapattinam,,,
1795,Sir Issac Newton College of Engineering and Technology,"Velankanni Road,Anthanapettai(po), Pappakoil, Nagapattinam(Dt.),Pin 611102",10.7448823,79.8202463,Engineering,Self Finance,,Nagapattinam,,,
1796,Dhanalakshmi Srinivasan Engineering College,"Thuraiyur Road, Perambalur(Dt.),Pin 621212",11.2407917,78.8382286,Engineering,Self Finance,,Perambalur,,,
1797,Dhanalakshmi Srinivasan College of Engineering ,"NH-47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore(Dt.),Pin641105",10.8557977,76.8668252,Engineering,Self Finance,,Coimbatore,,,
1798,Dhanalakshmi Srinivasan Institute of Research and Technology,"NH-45, Trichy - Chennai Main Road, Perambalur(Dt.),Pin 621113",11.1990307,78.8748944,Engineering,Self Finance,,Perambalur,,,
1799,Elizabeth College of Engineering Technology,"Selcrim Land, Annamangalam, Veppanthattai(Tk), Perambalur(Dt.),Pin 621102",11.3261693,78.7943586,Engineering,Self Finance,,Perambalur,,,
1800,Roever College of Engineering and Technology,"Elambalur, Perambalur(Dt.),Pin 621220",11.2825309,78.8884208,Engineering,Self Finance,,Perambalur,,,
1801,Roever Engineering College,"ELAMBALUR, Perambalur(Dt.),Pin 621220",11.2825309,78.8884208,Engineering,Self Finance,,Perambalur,,,
1802,Srinivasan Engineering College,"Thuraiyur Road, Perambalur(Dt.),Pin 621212",11.2407917,78.8382286,Engineering,Self Finance,,Perambalur,,,
1803,Sri Ramakrishna College of Engineering,"Sri Saradha Nagar, NH-45, Perambalur(Dt.),Pin621113",11.1986613,78.8782552,Engineering,Self Finance,,Perambalur,,,
1804,Kings College of Engineering,"Punalkulam, Gurungulam, Gandarvakottai(Tk.), Pudukkottai(Dt.),Pin 613303",10.6472469,79.048814,Engineering,Self Finance,,Pudukkottai,,,
1805,M.A.R. College of Engineering and Technology,"Trichy - Viralimalai Main Road, Rasanaickanppatty, Tiruchirapalli(Dt.),Pin621316",10.603672,78.546401,Engineering,Self Finance,,Pudukkottai,,,
1806,Mahath  Amma Institute of Engineering and Technology,"N.M.Nagar, Sithannavasal Road, Ariyur, Pudukkottai(Dt.),Pin 622101",10.4263544,78.7472534,Engineering,Self Finance,,Pudukkottai,,,
1807,MNSK College of Engineering,"Dhatchinapuram, Vallathirakkottai, Pudukkottai(Dt.),Pin 622305",10.3247225,78.8867739,Engineering,Self Finance,,Pudukkottai,,,
1808,Mookambigai College of Engineering,"Srinivasanagar, Keeranur, Pudukkottai(Dt.),Pin622502",10.5934437,78.7649734,Engineering,Self Finance,,Pudukkottai,,,
1809,Mother Terasa College of Engineering and Technology,"Mettusalai, Illuppur-Post, Pudukkottai(Dt.),Pin622102",10.4971901,78.6438649,Engineering,Self Finance,,Pudukkottai,,,
1810,Mount Zion College of Engineering and Technology,"Pilivalam, Lena Vilakku, Tirumayam(Tk.), Pudukkottai(Dt.),Pin 622507",10.294462,78.764419,Engineering,Self Finance,,Pudukkottai,,,
1811,Shanmuganathan Engineering College,"Arasampatti, Pilivalam, Thirumayam(Tk.), Pudukkottai(Dt.),Pin 622507",10.2703913,78.7557141,Engineering,Self Finance,,Pudukkottai,,,
1812,Sri Bharathi Engineering College for Women,"Kaikkurichi (Po), Alangudi (Tk), Pudukkottai(Dt.),Pin 622303",10.3796631,78.8208455,Engineering,Self Finance,,Pudukkottai,,,
1813,Sudharsan Engineering College,"NH-336 Sathyamangalam, Kulathur(Tk.), Pudukkottai(Dt.),Pin 622501",10.4774708,78.7768992,Engineering,Self Finance,,Pudukkottai,,,
1814,Annai College of Engineering and Technology,"Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur(Dt.),Pin 612503",11.0335234,79.4161581,Engineering,Self Finance,,Thanjavur,,,
1815,Arasu Engineering College,"Chennai Main Road, Kumbakonam, Thanjavur(Dt.),Pin 612501",11.01406,79.4099,Engineering,Self Finance,,Thanjavur,,,
1816,As-Salam College of Engineering and Technology,"Aduthurai to Anaikkarai Main Road, Thanjavur(Dt.),Pin 612102",11.0325792,79.4704219,Engineering,Self Finance,,Thanjavur,,,
1817,Government College of Engineering-Thanjavur,"Gandarvakottai Road,Sengipatti, Thanjavur(Dt.),Pin 613402",10.6944506,78.9769695,Engineering,Government,,Thanjavur,,,
1818,K.S.K. College of Engineering and Technology,"Thanjavur Main Road, Darasuram,Kumbakonam, Thanjavur(Dt.),Pin 612702",10.9464956,79.3458312,Engineering,Self Finance,Kumbakonam,Thanjavur,,,
1819,P.R. Engineering College,"Thanjavur-Trichy Highways, Vallam, Thanjavur(Dt.),Pin 613403",10.7206252,79.0430322,Engineering,Self Finance,,Thanjavur,,,
1820,Parisutham Institute of Technology and Science,"NH-67 Ring Road, Nanjikottai, Thanjavur(Dt.),Pin 613006",10.7355,79.126324,Engineering,Self Finance,Thanjavur,Thanjavur,,,
1821,SMR East Coast College of Engineering and Technology,"East Coast Road,Somanathapattinam, Thanjavur(Dt.),Pin 614612",10.164019,79.233421,Engineering,Self Finance,,Thanjavur,,,
1822,St. Joseph’s College of Engineering and Technology,"A.S.Nagar, Ellupatti, Thanjavur(Dt.),Pin 613403",10.6959517,79.0959503,Engineering,Self Finance,,Thanjavur,,,
1823,Star Lion College of Engineering and Technology,"Main Road, Manankorai Village, Thanjavur(Dt.),Pin 614206",10.8568298,79.1608344,Engineering,Self Finance,,Thanjavur,,,
1824,Vandayar Engineering College,"Pulavarnatham (Po.), Mariamman Kovil (Via), Nagai Road, Thanjavur(Dt.),Pin 613501",10.7833482,79.2137633,Engineering,Self Finance,,Thanjavur,,,
1825,C.A.R.E. Group of Institutions,"#27, Thayanur, Dindigul Road, Tiruchirapalli(Dt.),Pin 620009",10.768783,78.614128,Engineering,Self Finance,,Tiruchirappalli,,,
1826,C.A.R.E. School of Architecture,"No.27 Thayanur, Dindugal Road,, Tiruchirapalli(Dt.),Pin 620009",10.768783,78.614128,Engineering,Self Finance,,Tiruchirappalli,,,
1827,Dhanalakshmi Srinivasan Institute of Technology,"NH-45, Trichy-Chennai Trunk Road, Samayapuram, Tiruchirapalli(Dt.),Pin 621112",10.9282774,78.7477536,Engineering,Self Finance,,Tiruchirappalli,,,
1828,Government College of Engineering-Srirangam,"Sethurappatti, Tiruchirapalli(Dt.),Pin 620012",10.6777567,78.5996987,Engineering,Government,,Tiruchirappalli,,,
1829,Imayam College of Engineering,"Kannanur , Vadakkuveli, Thuriyur(Tk.), Tiruchirapalli(Dt.),Pin 621206",11.1031192,78.5646902,Engineering,Self Finance,,Tiruchirappalli,,,
1830,Indra Ganesan College of Engineering,"Madurai Main Road (NH45B), Manikandam, Srirangam(Tk.), Tiruchirapalli(Dt.),Pin 620012",10.7397747,78.637881,Engineering,Self Finance,,Tiruchirappalli,,,
1831,J.J. College of Engineering and Technology,"Ammapettai Village, Poolangulathuppatti (Post), Tiruchirapalli(Dt.),Pin 620009",10.7319736,78.5689242,Engineering,Self Finance,,Tiruchirappalli,,,
1832,Jayaram College of Engineering and Technology,"Karattampatti, Pagalavadi, Thuraiyur(Tk.), Tiruchirapalli(Dt.),Pin 621014",11.0744395,78.6013342,Engineering,Self Finance,,Tiruchirappalli,,,
1833,K. Ramakrishnan College of Engineering,"Samayapuram, Tiruchirapalli(Dt.),Pin 621112",10.9296273,78.7387538,Engineering,Self Finance,,Tiruchirappalli,,,
1834,K. Ramakrishnan College of Technology,"Kariyamanickam Road, Samayapuram, Tiruchirapalli(Dt.),Pin 621112",10.9296273,78.7387538,Engineering,Self Finance,,Tiruchirappalli,,,
1835,Kongunadu College of Engineering and Technology,"Trichy - Namakkal Main Road, Tholurpatti, Tiruchirapalli(Dt.),Pin 621215",11.0148043,78.2981265,Engineering,Self Finance,,Tiruchirappalli,,,
1836,Kurinji College of Engineering and Technology,"Trichy - Dindigul NH Road, Vengaikuruchi, Manapparai, Tiruchirapalli(Dt.),Pin 621307",10.5884729,78.3713898,Engineering,Self Finance,,Tiruchirappalli,,,
1837,M.A.M College of Engineering and Technology,"Trichy-Chennai Trunk Road, Siruganur, Tiruchirapalli(Dt.),Pin 621105",11.0139607,78.7943693,Engineering,Self Finance,,Tiruchirappalli,,,
1838,M A M School of Architecture,"Trichy-Chennai Trunk Road,Siruganur, Tiruchirapalli(Dt.),Pin 621105",10.9957098,78.7786138,Engineering,Self Finance,,Tiruchirappalli,,,
1839,M.A.M. School of Engineering,"Trichy - Chennai Trunk Road, Siruganur,Tiruchirappalli, Tiruchirapalli(Dt.),Pin-  621105",10.9944038,78.779515,Engineering,Self Finance,,Tiruchirappalli,,,
1840,M.I.E.T Engineering College,"Trichy Pudukkottai Main Road, Airport (Po.), Tiruchirapalli(Dt.),Pin 620007",10.7307093,78.7069811,Engineering,Self Finance,,Pudukkottai,,,
1841,Mahalakshmi Engineering College,"Trichy-Salem Highway,Near No.1 Tollgate,Thudaiyur(po), Tiruchirapalli(Dt.),Pin621213",10.8903776,78.6374944,Engineering,Self Finance,,Tiruchirappalli,,,
1842,M.A.M. College of Engineering,"Trichy-Chennai Trunk Road, Siruganur, Tiruchirapalli(Dt.),Pin 621105",11.0139607,78.7943693,Engineering,Self Finance,,Tiruchirappalli,,,
1843,OASYS Institute of Technology ,"Trichy-Thuraiyur Main Road, Pulivalam, Tiruchirapalli(Dt.),Pin 621006",11.0278634,78.6277878,Engineering,Self Finance,,Tiruchirappalli,,,
1844,Oxford Engineering College,"Pirattiyur, Tiruchirapalli(Dt.),Pin 620009",10.7881924,78.6530119,Engineering,Self Finance,Trichy Corporation Limits,Tiruchirappalli,,,
1845,Pavendar Bharathidasan College of Engineering and Technology,"Thanjai Natarajan Nagar,Pudukottai Main Road, Tiruchirapalli(Dt.),Pin 620024",10.6786664,78.7325009,Engineering,Self Finance,,Pudukkottai,,,
1846,R.V.S – K.V.K. School of Architecture,"Trichy-Dindigul Highway, Inamkulathur, Tiruchirapalli(Dt.),Pin 620009",10.7208593,78.5513596,Engineering,Self Finance,,Tiruchirappalli,,,
1847,Saranathan College of Engineering,"Venkateswara Nagar, Tiruchirapalli(Dt.),Pin620012",10.7559874,78.6513113,Engineering,Self Finance,,Tiruchirappalli,,,
1848,Shivani Engineering College,"Trichy-Dindigul Main Road, Poolangulathupatti(Po), Tiruchirapalli(Dt.),Pin620009",10.7337646,78.5734469,Engineering,Self Finance,,Tiruchirappalli,,,
1849,Shri Angala Amman College of Engineering and Technology,"Siruganoor, Mannachanallur(Tk.), Tiruchirapalli(Dt.),Pin 621105",10.9891378,78.7815428,Engineering,Self Finance,,Tiruchirappalli,,,
1850,Sureya College of Engineering,"Somu Nagar, Konalai, Tiruchirapalli(Dt.),Pin621132",10.9822702,78.774433,Engineering,Self Finance,,Tiruchirappalli,,,
1851,SRM TRP Engineering College ,"Irungalur , Mannachanallur Taluk, Near Samayapuram, Tiruchirapalli(Dt.),Pin 621105",10.952178,78.751727,Engineering,Self Finance,,Tiruchirappalli,,,
1852,Trichy Engineering College,"Sivagnanam Nagar, Konalai, Mannachanallur(Tk.), Tiruchirapalli(Dt.),Pin621132",10.982797,78.77517,Engineering,Self Finance,,Tiruchirappalli,,,
1853,Vetri Vinayaha College of Engineering and Technology,"Vetri Campus,Namakkal-Trichy Main Road,Tholurpatti (PO),Thottiam, Tiruchirapalli(Dt.),Pin 621215",11.0124871,78.307047,Engineering,Self Finance,,Tiruchirappalli,,,
1854,A.R.J. College of Engineering and Technology,"Thirumakkottai Main Road, Edayarnatham,Mannargudi, Thiruvarur(Dt.),Pin -  614001",10.664944,79.444131,Engineering,Self Finance,,Thiruvarur,,,
1855,Anjalai Ammal Mahalingam Engineering College,"Kovilvenni, Needamangalam(Tk.), Thiruvarur(Dt.),Pin 614403",10.7778685,79.3669667,Engineering,Self Finance,,Thiruvarur,,,
1856,Agni School of Architecture and Design Excellence(ASADE),"NH 45, Trichy Road, Morepatti, Vadamadurai, Dindigul(Dt.),Pin 624802",10.4551218,78.1191778,Engineering,Self Finance,,Dindgul,,,
1857,Christian College of Engineering and Technology,"Oddanchatram, Dindigul(Dt.),Pin 624619",10.483381,77.7593422,Engineering,Self Finance,,Dindgul,,,
1858,Jainee College of Engineering and Technology,"Dindigul-Theni Road, Aathupattiprivu,Veerakkal B.P.O,N.Panjampati, Dindigul(Dt.),Pin 624303",10.3673123,77.9802906,Engineering,Self Finance,Dindigul,Dindgul,,,
1859,N P R College of Engineering and Technology,"NPR Nagar, Natham, Dindigul(Dt.),Pin 624401",10.2423337,78.1858382,Engineering,Self Finance,,Dindgul,,,
1860,PSNA College of Engineering and Technology,"Kothandaraman Nagar, Dindigul(Dt.),Pin624622",10.4163974,77.9006292,Engineering,Self Finance,Dindigul,Dindgul,,,
1861,R.V.S. Educational Trust's Group of Institutions,"RVS Nagar, Karur Road, Dindigul(Dt.),Pin624005",10.419504,78.0065798,Engineering,Self Finance,,Dindgul,,,
1862,R.V.S. College of Engineering ,"R.V.S. Nagar, Karur Road, N. Paraipatti, Dindigul(Dt.),Pin 624005",10.419504,78.0065798,Engineering,Self Finance,,Dindgul,,,
1863,SBM College of Engineering and Technology,"SBM Nagar, Thamaraipadi, Dindigul(Dt.),Pin624005",10.4187208,78.0476488,Engineering,Self Finance,,Dindgul,,,
1864,Sri Subramanya College of Engineering and Technology,"Chinnakalayamputhur, Sukkamanaickanpatti, Palani, Dindigul(Dt.),Pin 624615",10.4891606,77.4566187,Engineering,Self Finance,,Dindgul,,,
1865,SSM Institute of Engineering and Technology,"Dindigul - Palani Highway, Sindalagundu Post, Dindigul(Dt.),Pin 624002",10.397141,77.920665,Engineering,Self Finance,Dindigul,Dindgul,,,
1866,Veerammal Engineering College ,"P.V.P. Nagar, K.Singarakottai, Athoor(Tk.), Dindigul(Dt.),Pin 624708",10.2127327,77.8108171,Engineering,Self Finance,,Dindgul,,,
1867,Fathima Michael College of Engineering and Technology,"Sivaganga Madurai Main Road, Madurai(Dt.),Pin -  625020",9.8757857,78.2739401,Engineering,Self Finance,,Madurai,,,
1868,Latha Mathavan Engineering College,"Latha Mathavan Nagar,Kidaripatti, Madurai(Dt.),Pin 625301",10.072557,78.240338,Engineering,Self Finance,,Madurai,,,
1869,Mangayarkarasi College of Engineering,"7-1-139, 1st Street, Mangayarkarasi Nagar, Paravai, Madurai(Dt.),Pin 625402",9.9575903,78.0682888,Engineering,Self Finance,Madurai,Madurai,,,
1870,P.T.R. College of Engineering and Technology,"Madurai - Tirumangalam Road, Thoppur, Madurai(Dt.),Pin 625008",9.8740598,78.0143596,Engineering,Self Finance,,Madurai,,,
1871,SACS M.A.V.M.M. Engineering College,"Kidaripatty (Po.), Alagarkoil (Via), Madurai(Dt.),Pin 625301",10.064625,78.2449937,Engineering,Self Finance,,Madurai,,,
1872,Thiagarajar College of Engineering (Autonomous),"Tiruparankundram, Madurai(Dt.),Pin625015",9.8828839,78.0825296,Engineering,Aided,Madurai,Madurai,,,
1873,Ultra College of Engineering and Technology ,"Ultra Nagar, Madurai - Chennai Highway, Madurai(Dt.),Pin 625104",9.9714992,78.2117356,Engineering,Self Finance,,Madurai,,,
1874,Vaigai College of Engineering,"Madurai-Melur Road, Therkutheru, Melur (TK), Madurai(Dt.),Pin 625122",10.0097417,78.2988015,Engineering,Self Finance,,Madurai,,,
